phylum,class,order,family,genus,species,asv_id,VAR_p.value,chisq.value,df,p.value,q.value
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV1837,4.134501210422887e-6,3.95781960168976,4,0.4117444430672724,0.3949826309848728
Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA,ASV1874,0.0172292840226296,1.7888958834497644,4,0.7745132826833483,0.5255707070842538
Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella,Fuerstiella marisgermanici,ASV1886,0.0016322792320146175,2.40483592326243,4,0.661753511610609,0.4830106636275419
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter salsuginis,ASV1908,0.02643736952258624,2.099791325754021,4,0.7174107228459092,0.5081685903343645
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA,ASV1944,0.00916128729484482,1.3613825988188335,4,0.8508783561346711,0.5486097006633387
Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Mariniblastus,Mariniblastus fucicola,ASV1963,0.0035661132834774777,6.027286767760549,4,0.19711972760103,0.2615940521444022
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,ASV1964,0.4305055491467198,4.393536603889454,4,0.35535858238522194,0.36834496062534106
Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella cohaerens,ASV1965,3.949074738302955e-4,6.126322687651199,4,0.18991094692463464,0.2555390141723964
Pseudomonadota,Gammaproteobacteria,Chromatiales,NA,NA,NA,ASV2014,0.1790613276205339,1.239064927588155,4,0.8716259018195895,0.550093852177404
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria arenilitoris,ASV2043,4.33032944658487e-7,0.9498593425755497,4,0.9173012322566272,0.5646882739204167
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,ASV2044,0.204474450987208,3.992186492070639,4,0.40706432580992374,0.3929795210465349
Bacteroidota,Flavobacteriia,Flavobacteriales,Owenweeksiaceae,Croceimicrobium,Croceimicrobium hydrocarbonivorans,ASV2054,0.07585267441343564,1.4598466092480284,4,0.8337295334128887,0.5449732003089085
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA,ASV2061,3.994582566603523e-4,3.2342302754262446,4,0.5194199768664347,0.4359904266840955
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,ASV2066,0.6704234703846341,9.354569656778207,4,0.05282283328779109,0.11076750043026833
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria conchae,ASV2079,0.0015907678970510943,NA,4,NA,NA
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV2080,0.167382304726921,0.2428355786096774,4,0.993199209515853,0.5805066623821445
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV2084,1.0588633738379136e-5,3.76594440386579,4,0.4386074639883151,0.40456930593316737
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV2089,0.055205453860069406,3.8611138327847407,4,0.42512823014759943,0.39649319692601015
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,ASV2094,0.0030573534800847953,16.923685035519398,4,0.002000065429231033,0.011781148862036989
Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA,ASV2096,8.744479743633907e-9,8.396798163836229,4,0.07807788907977681,0.14170155980876456
Bacteroidota,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA,ASV2105,4.332044724502559e-4,16.255759041839287,4,0.0026944906050930077,0.014135624361450865
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter nauticus,ASV2111,7.578973552608527e-5,6.621366482983239,4,0.15730214616648952,0.22863407880324502
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV2141,2.3365843302703006e-5,NA,4,NA,NA
Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Mariniblastus,Mariniblastus fucicola,ASV2144,3.8054854232491623e-08,2.6766025327087712,4,0.613315032893024,0.46800363830995345
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,ASV2187,0.13203749199912906,3.478129988469491,4,0.4812115103599508,0.42288670571497383
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Ponticaulis,NA,ASV2188,9.22278986784876e-9,4.577559178737233,4,0.3334497702578737,0.35998825325283695
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,ASV2189,4.329290922938178e-6,8.205438130969338,4,0.08433607937167581,0.14818563952269254
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV2199,0.0015562703250079299,10.76910389769993,4,0.02928526957417075,0.07125058521716858
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV2225,8.94115286763917e-4,5.488695204958667,4,0.24072496875985663,0.291782785540951
Pseudomonadota,Alphaproteobacteria,Parvularculales,Parvularculaceae,Parvularcula,NA,ASV2260,6.579207279346137e-4,3.3680731353660707,4,0.4982194061700337,0.4275986204989639
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pseudofulvibacter,Pseudofulvibacter geojedonensis,ASV2285,0.0031216018815040506,0.7574575629305835,4,0.9440587499205185,0.5652110419797785
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,NA,NA,NA,ASV2293,1.3229523474253652e-4,1.144701021205418,4,0.8871165828278222,0.5556920760232641
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV2305,0.004742398055782375,2.061060456631078,4,0.7245291574141973,0.5094189718225652
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,ASV2357,0.04950441048429877,1.7422411380023843,4,0.7830309292260899,0.5260072088102425
Bacteroidota,Flavobacteriia,Flavobacteriales,Owenweeksiaceae,Croceimicrobium,Croceimicrobium hydrocarbonivorans,ASV2370,0.0449396618619127,4.365028820377061,4,0.3588528615899766,0.3695873599684436
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV2382,2.3664833231435783e-6,5.667521722255068,4,0.22539190506685763,0.28613504037719534
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV2404,3.994292214350334e-4,3.1124107584084535,4,0.539193111908723,0.443489562600417
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureicoccus,Aureicoccus marinus,ASV2411,5.977734723020177e-4,3.463312425509815,4,0.48347865294004094,0.42288670571497383
Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter fluminis,ASV2424,1.385562059773136e-4,2.6526322987275224,4,0.6175284215468533,0.4701502347085642
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV2456,9.343796759877967e-6,0.8479592398318828,4,0.9319052627385496,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV2457,1.6904699343311938e-4,1.8142482097475412,4,0.7698745482323291,0.5255707070842538
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV2468,0.010433093477893484,11.877577133331595,4,0.018285235180976283,0.05073801543827887
Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,NA,NA,ASV2482,1.2056907328020498e-6,0.9934895687108789,4,0.9107815716129333,0.5631611682316903
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,NA,NA,NA,ASV2526,0.017095439609296152,4.0778320381551705,4,0.3955748957496391,0.38721564693117794
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV2550,1.8313763165406283e-5,10.383132547943642,4,0.034445456179031206,0.08087498242757814
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV2554,0.024390546473909987,1.2504803022719306,4,0.8697194757818907,0.5499243756377061
Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,NA,NA,ASV2585,6.7079266332837e-5,2.8215658920050757,4,0.5881158201710838,0.4610738371005116
Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Roseateles,NA,ASV2589,0.0015753822703760577,9.315091491624024,4,0.05368854787152059,0.11076750043026833
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV2604,3.07890899862166e-5,2.1977193316937336,4,0.6994468400263927,0.5022204842813833
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV2617,9.95153937235578e-6,5.952669364181427,4,0.20271094695936773,0.2669041448027178
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV2635,0.009746019125018752,3.3129995534070673,4,0.5068752332949203,0.4275986204989639
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV2645,0.37142113019259043,8.6210638380246,4,0.07130135726962537,0.132997533846116
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV2653,0.0017048420366265996,8.465711614393422,4,0.07593340030131342,0.13855854720652605
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV2679,0.29847526635920485,NA,4,NA,NA
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV2700,0.00730590097473429,5.577286091877647,4,0.23301903666551446,0.28966056881406765
Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,ASV2702,0.007686761031848381,3.0559101182463158,4,0.548512966158302,0.4459181428345863
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV2710,9.378207150164028e-7,2.495493180506324,4,0.6454429902560428,0.48235570607058553
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Marinomonas communis,ASV2726,7.845650058043639e-5,4.457939702574169,4,0.34756391723149166,0.36810045658718393
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella flava,ASV2756,1.9820552725501283e-4,1.3035892956392579,4,0.8607662606870254,0.5486097006633387
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV2769,1.177309348172441e-5,1.1147329238384607,4,0.8919276739982058,0.5566287826572615
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV2870,1.053258671427362e-5,3.9042683253108104,4,0.4191167287754078,0.39649319692601015
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA,ASV2910,0.4406153244761587,0.7600167362166158,4,0.9437265701001968,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax jadensis,ASV2922,1.9309065224485837e-5,3.2047250956407316,4,0.5241681007512173,0.4367006491759352
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV3016,0.11934318081670686,4.549038035768738,4,0.33677237419123324,0.36125213059206757
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV3018,8.794391243230885e-4,1.26346494268397,4,0.8675430395208241,0.5495832097387456
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV3047,0.006296734759667901,3.4539425661602348,4,0.48491594620275186,0.42288670571497383
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV3064,0.004274102708918853,9.161559102466667,4,0.0571857189728354,0.1149712916808237
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV3068,0.03565904836926401,2.0571673177637138,4,0.7252449534805746,0.5094189718225652
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV3102,1.9623158604770117e-5,8.604042501102738,4,0.07179552472061172,0.13317941261326927
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,NA,NA,ASV3103,0.18465730836387673,3.4557185200101292,4,0.48464330498528607,0.42288670571497383
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV3109,1.0575587711430787e-10,0.5517246860968723,4,0.9682741242670094,0.5713527943911653
Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA,ASV3117,0.09463501415514204,3.5752894823421806,4,0.46652312873161755,0.4188127296500554
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella poriferorum,ASV3152,3.317941187274946e-4,1.8007191316598083,4,0.7723507811809758,0.5255707070842538
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV3226,0.0027822867143033696,1.1182774631011447,4,0.8913615463326381,0.5566287826572615
Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,ASV3229,1.4132765747584217e-5,1.9905647556133945,4,0.7374943921062119,0.5130902877271076
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV3246,1.3955369142084318e-4,6.121258601429117,4,0.19027377194865425,0.2555390141723964
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA,ASV3265,1.2088158367856893e-11,12.586832384881031,4,0.013481402408352132,0.042701929874592544
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella aquimaris,ASV3286,0.02129097444700876,5.5641238210436965,4,0.2341501809316835,0.28966056881406765
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV3289,0.0011202496077631968,4.853616768770297,4,0.30264975790244836,0.33985012859218366
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV3317,2.2779987932690744e-8,7.056348821427932,4,0.13294024302531382,0.20196796552752985
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,ASV3374,0.5652880161176557,4.115544603796968,4,0.3905943767929062,0.385713967350112
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,NA,ASV3402,0.06219198092554538,2.1692475489897687,4,0.7046631587084786,0.5025920492972886
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV3447,0.0028623615968969766,5.05464033849081,4,0.2817368652905153,0.322420247503114
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV3462,0.20725726900254315,0.6878775394241285,4,0.9528154107520153,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV3469,0.003397742399893996,5.301712740666854,4,0.2577166358642434,0.30230051294991706
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,ASV3481,9.989153678973314e-5,3.822900298370104,4,0.4305039158627294,0.3992885271430473
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,NA,ASV3503,8.376189416982859e-6,2.8199512930090544,4,0.5883936959261677,0.4610738371005116
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV3559,0.0017528432296201346,3.170224224375156,4,0.5297536271849267,0.4402616632193212
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV3600,0.0015572065592995925,4.6599270956066,4,0.32400310157396417,0.3565016509075834
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV3759,0.006586349402029071,2.5496811348850517,4,0.6357622554324213,0.47860604327170847
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV3819,0.8221378218129626,2.617621041220157,4,0.6237048278376823,0.4716441278835971
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV3821,2.663629330139422e-4,6.973821733680696,4,0.13727811082642558,0.2057650318048564
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV3840,0.20228761574112278,1.3539828181528386,4,0.8521522686560505,0.5486097006633387
Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,NA,NA,NA,ASV3880,0.14491485414715657,5.7940484639347885,4,0.21506585670070888,0.27733387128481357
Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Thaumasiovibrio,NA,ASV3881,1.1205640848946492e-9,2.4416735386584745,4,0.6551096050829782,0.48235570607058553
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV3883,6.495237520024006e-4,13.081103034363714,4,0.010886234341612074,0.03768115798445798
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV3926,1.8034848960304839e-4,NA,4,NA,NA
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV3944,0.030094277098637996,3.161263947773082,4,0.5312101072332881,0.44038204364982075
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum holothuriorum,ASV3968,0.1819376858802887,2.4095397038236523,4,0.6609039736699006,0.4830106636275419
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,NA,ASV4011,1.1404285588838453e-4,4.334018164923919,4,0.362684689170343,0.37239150519385233
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas chungwhensis,ASV4090,6.998886845763177e-7,12.475434514815333,4,0.014144754976267574,0.043173875981289925
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,NA,ASV4104,0.044918918571931185,3.986874306386267,4,0.4077851336724056,0.3929795210465349
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV4108,1.189044553871854e-5,3.981716695489925,4,0.4084858808363632,0.3929795210465349
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,ASV4311,0.006121411627944974,1.3015977757357686,4,0.8611043869844708,0.5486097006633387
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella ulvae,ASV4340,6.60089246670449e-5,0.8286775078526083,4,0.9345626213716065,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV4356,1.787286396512638e-7,0.8094089787639811,4,0.93718222690924,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,NA,ASV4451,0.010013899144646373,4.219593259602717,4,0.3771021029502489,0.37916011164029256
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV4488,1.9661045239247267e-6,1.3570421591894701,4,0.8516258569425601,0.5486097006633387
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV4523,0.0017460882097565815,3.1256266853946304,4,0.5370265600549019,0.4430162455570572
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV4535,0.003505399234712902,1.778485625503391,4,0.7764160992561038,0.5255707070842538
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV4743,8.614115177352366e-4,1.6134496624473669,4,0.8063728014824547,0.5335430032085158
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,ASV4794,9.070293220919862e-4,0.9601626761721194,4,0.9157752600935329,0.5646882739204167
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV4840,0.001051061519272149,9.4877072656068009,4,0.05000044952289897,0.10761371062193598
Pseudomonadota,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,NA,NA,ASV4895,0.001055126888804297,0.5651116108702521,4,0.9668605572633203,0.5713527943911653
Myxococcota,NA,NA,NA,NA,NA,ASV4913,2.3387401246072661e-4,NA,4,NA,NA
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV5021,7.015721610584808e-6,13.49443770845761,4,0.009096323730096875,0.03393451876642358
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA,ASV5027,1.403392011297382e-8,1.4585995030759753,4,0.8339488638213733,0.5449732003089085
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5083,1.397633238531147e-4,1.6701137209539239,4,0.7961390736050123,0.5314216581229262
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV5196,0.0011041830868727073,8.261960236673572,4,0.0824400908293802,0.1472308801772574
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV5377,1.5030010335446725e-5,16.36035333404576,4,0.0025718489117959407,0.013706393570370427
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV5378,0.34542480270131887,0.7855806525652639,4,0.9403706599432762,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5380,0.061082189833446994,1.9418559494258127,4,0.74645235412979,0.5156845485473995
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5438,0.10194794238241071,1.9663096220833365,4,0.7419555854851828,0.513634830131318
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,NA,ASV5462,1.983663282794683e-5,0.7040940252638959,4,0.9508230862149788,0.5652110419797785
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV5528,0.1295031250431104,1.7564810258089496,4,0.780434025053195,0.5260072088102425
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV5566,0.03128052655786097,1.9331018496364187,4,0.7480617760663943,0.5157352296499911
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,ASV5568,4.576827843828615e-4,1.4313518047225382,4,0.8387280279525244,0.5463958057944521
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV5638,6.342732183210101e-4,0.1613441368585542,4,0.996915830602219,0.5805066623821445
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV5760,1.018971826596241e-6,5.039321616857923,4,0.28328659666936445,0.322420247503114
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Pleioneaceae,Pleionea,Pleionea mediterranea,ASV5886,0.008069217162176083,3.3188937379644843,4,0.5059442913997444,0.4275986204989639
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA,ASV6019,2.075143530381592e-12,7.129948671890395,4,0.12917832771706778,0.19955923880522108
Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,NA,ASV6125,3.7014293948755027e-9,4.267244373452683,4,0.3710447502182567,0.3763713818641971
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter vinifirmus,ASV6379,1.2056246441763354e-4,NA,4,NA,NA
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6598,6.267008341589886e-6,2.1216127867264123,4,0.7134028336210058,0.5063980041501907
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV6640,0.04552550955712911,2.424102007639985,4,0.6582760790419218,0.4830106636275419
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV6773,9.145606267163813e-8,3.6547745329723136,4,0.4547378369307405,0.4148886642435246
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7097,0.3310585782543004,1.2679452206902164,4,0.8667901470861823,0.5495832097387456
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,NA,ASV7296,9.692024463819428e-12,4.392768335069575,4,0.35545239657994554,0.36834496062534106
Bacteroidota,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,Crocinitomix algicola,ASV7310,0.0012015495935607972,2.2712539556483455,4,0.6860075072335811,0.49746917268171503
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,ASV7654,0.02801529620192432,0.6216308521414384,4,0.9606299422664752,0.5688416092751333
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV8120,7.343637282830664e-10,2.6769850540020745,4,0.6132478974044824,0.46800363830995345
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,ASV8157,0.011687366186340541,2.9738471085841933,4,0.5622115209706579,0.4515873369830496
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV8385,0.029835264599796872,7.208437445810708,4,0.12527477852769148,0.19654779063638966
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV8390,3.745587121825599e-5,3.516716583791821,4,0.475341107832766,0.42109924242595925
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Shimia,Shimia marina,ASV8635,0.011163959724114582,3.8979126566182973,4,0.4199981352612868,0.39649319692601015
Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Halieaceae,NA,NA,ASV8890,3.505376542405318e-4,3.5571865661353113,4,0.469236442060578,0.41900787396514183
